id_clase,elevacion,signatura
9,90,0.506462 0.496869 0.487939 0.479488 0.471502 0.463826 0.456763 0.450175 0.444024 0.437817 0.43187 0.426189 0.421154 0.416383 0.411494 0.406888 0.40254 0.398313 0.394265 0.390339 0.386863 0.383592 0.380296 0.377152 0.374133 0.371518 0.368946 0.366503 0.364331 0.362387 0.360107 0.357392 0.354024 0.350367 0.346193 0.342177 0.338357 0.334773 0.331336 0.327897 0.324288 0.321285 0.318983 0.317516 0.316766 0.316717 0.316766 0.316803 0.316936 0.317164 0.317487 0.31807 0.318746 0.319513 0.320314 0.321161 0.322096 0.323119 0.324302 0.325573 0.326933 0.328311 0.329821 0.331418 0.333197 0.335019 0.337 0.339174 0.341433 0.343818 0.346404 0.349196 0.352305 0.355533 0.358941 0.36247 0.366177 0.370034 0.374151 0.378495 0.383106 0.387661 0.392483 0.397539 0.402867 0.408335 0.414075 0.420405 0.427038 0.433982 0.441387 0.449103 0.457642 0.466163 0.475188 0.48472 0.495127 0.506046 0.517506 0.529723 0.542529 0.556086 0.570818 0.586172 0.602885 0.620813 0.640021 0.660848 0.683033 0.706981 0.732884 0.761344 0.79251 0.824324 0.855207 0.884052 0.910187 0.933534 0.953511 0.970452 0.983909 0.993704 0.9992 1 0.99791 0.994914 0.99173 0.988666 0.985861 0.983382 0.981361 0.979681 0.978268 0.977226 0.976544 0.97596 0.97515 0.973429 0.961225 0.939331 0.909846 0.874774 0.833805 0.788493 0.740063 0.688234 0.634161 0.57798 0.520769 0.472686 0.433029 0.400049 0.371197 0.347117 0.326483 0.307989 0.292003 0.277458 0.264708 0.253522 0.243295 0.233637 0.224536 0.216515 0.208999 0.201965 0.19541 0.189334 0.183921 0.178767 0.173873 0.169419 0.165385 0.161581 0.157834 0.154512 0.15125 0.148211 0.145395 0.142609 0.14021 0.138042 0.135908 0.133988 0.132103 0.130426 0.128455 0.126687 0.125019 0.123449 0.121915 0.120413 0.118931 0.117646 0.116612 0.115669 0.114813 0.114325 0.113875 0.11318 0.112465 0.111757 0.110891 0.109841 0.108674 0.10737 0.106085 0.104794 0.103621 0.102562 0.10179 0.101082 0.100587 0.100176 0.10005 0.09998 0.0999219 0.0997692 0.0996629 0.0994136 0.0991424 0.0988913 0.0986669 0.0983493 0.0980689 0.0978201 0.115677 0.151646 0.188813 0.22684 0.26511 0.30356 0.342156 0.381045 0.420096 0.459296 0.498818 0.520381 0.524056 0.526889 0.529193 0.531865 0.534713 0.537628 0.540627 0.543858 0.547291 0.550813 0.554805 0.559165 0.563769 0.568661 0.573527 0.578554 0.584027 0.589794 0.595857 0.602249 0.609087 0.615917 0.623069 0.630682 0.638636 0.647096 0.655691 0.664462 0.673747 0.683558 0.694083 0.705165 0.716938 0.729288 0.742222 0.755576 0.768172 0.780229 0.790911 0.799637 0.80637 0.810782 0.812909 0.813085 0.811213 0.806949 0.800666 0.793551 0.785823 0.778059 0.77066 0.763527 0.756804 0.750532 0.74454 0.738678 0.733199 0.728186 0.723488 0.718773 0.714459 0.710441 0.70675 0.703227 0.69996 0.696677 0.693775 0.691297 0.689027 0.687 0.685411 0.683985 0.682641 0.681494 0.680711 0.67999 0.679664 0.679481 0.679491 0.679587 0.679909 0.680455 0.681123 0.682129 0.683364 0.684789 0.686582 0.688621 0.69074 0.69316 0.695831 0.698571 0.70165 0.705047 0.708412 0.712086 0.716029 0.719886 0.723159 0.72589 0.726241 0.724132 0.719716 0.712804 0.703841 0.693344 0.6807 0.666889 0.652707 0.638736 0.625007 0.612112 0.600373 0.589452 0.579647 0.570412 0.561555 0.553271 0.544833 0.535746 0.526142 0.516052
9,90,0.50601 0.49659 0.487831 0.47953 0.471549 0.463879 0.456821 0.449902 0.443592 0.43739 0.431778 0.42643 0.421185 0.416201 0.411332 0.406889 0.402702 0.398635 0.394747 0.390989 0.387518 0.384089 0.380786 0.377843 0.375027 0.372258 0.369618 0.367165 0.364892 0.362658 0.360754 0.358278 0.355284 0.351851 0.347901 0.343979 0.340292 0.336628 0.33293 0.329325 0.325861 0.322492 0.319961 0.31813 0.316999 0.316588 0.316405 0.316319 0.316456 0.316812 0.31726 0.317802 0.318481 0.319253 0.320029 0.320898 0.321985 0.32316 0.324349 0.325625 0.327141 0.328744 0.330305 0.331905 0.333688 0.335643 0.337786 0.339867 0.342143 0.344736 0.34753 0.350214 0.353104 0.356171 0.359448 0.36298 0.36659 0.37029 0.374213 0.378231 0.382316 0.386669 0.391455 0.39668 0.402175 0.407946 0.413856 0.420355 0.42699 0.434083 0.441656 0.449527 0.457712 0.466399 0.475423 0.48512 0.495161 0.505912 0.51704 0.529256 0.542222 0.555777 0.570303 0.586168 0.60287 0.620629 0.63945 0.65994 0.682119 0.706376 0.732271 0.760562 0.791343 0.823517 0.854231 0.883054 0.90924 0.932655 0.953156 0.970232 0.983534 0.993327 0.998823 1 0.997914 0.994814 0.991488 0.988368 0.985709 0.983233 0.981076 0.979394 0.97801 0.97697 0.976275 0.975693 0.974992 0.973274 0.961915 0.940032 0.909722 0.872618 0.831067 0.785749 0.736735 0.684944 0.630145 0.573989 0.516803 0.467901 0.428413 0.395911 0.368745 0.344906 0.323908 0.305653 0.289674 0.275885 0.26314 0.251428 0.240881 0.231076 0.222353 0.214711 0.207571 0.200913 0.194734 0.188493 0.182727 0.177408 0.172878 0.168402 0.164201 0.160055 0.156308 0.152987 0.149724 0.146686 0.144035 0.141603 0.139202 0.136867 0.134746 0.13266 0.130784 0.128775 0.126802 0.125033 0.123301 0.121769 0.120277 0.118883 0.117733 0.116779 0.115862 0.11514 0.114455 0.113809 0.113202 0.112567 0.111808 0.110865 0.109904 0.108965 0.107942 0.106922 0.105742 0.104606 0.103513 0.102489 0.101596 0.100749 0.100189 0.099688 0.0991959 0.0987288 0.0983565 0.0980821 0.0978575 0.0976763 0.0975171 0.0973799 0.0972868 0.0973337 0.0974117 0.0975265 0.0976617 0.133848 0.171112 0.209233 0.247621 0.286143 0.32486 0.363675 0.40256 0.441612 0.480914 0.52034 0.524009 0.526915 0.529213 0.531589 0.534183 0.537107 0.540311 0.543562 0.547148 0.550905 0.554922 0.559114 0.563471 0.568193 0.573206 0.578511 0.583956 0.589697 0.595893 0.602285 0.609123 0.616143 0.623631 0.631565 0.639675 0.648127 0.656584 0.665381 0.674693 0.684522 0.69504 0.705779 0.717392 0.729552 0.742641 0.755987 0.768572 0.780621 0.791125 0.799672 0.806231 0.810471 0.81276 0.812771 0.810736 0.806188 0.799904 0.792789 0.785061 0.777452 0.770143 0.763077 0.756505 0.750233 0.744252 0.738479 0.733029 0.728014 0.723315 0.71883 0.71436 0.710156 0.706176 0.702499 0.69923 0.696096 0.693394 0.690963 0.688692 0.686624 0.684821 0.683378 0.682126 0.681316 0.68063 0.680033 0.679814 0.679628 0.679586 0.67968 0.680039 0.680566 0.681341 0.682345 0.683463 0.684786 0.686336 0.688181 0.690169 0.692509 0.695027 0.697917 0.700995 0.704294 0.707657 0.711173 0.715114 0.719085 0.72244 0.72517 0.725521 0.723563 0.719204 0.712662 0.704231 0.693376 0.680729 0.66676 0.652419 0.638264 0.624375 0.611486 0.599753 0.588631 0.578465 0.568705 0.560217 0.552102 0.54417 0.535254 0.525846 0.515761
9,90,0.505421 0.49617 0.487247 0.478781 0.470802 0.463133 0.456076 0.449128 0.442694 0.436656 0.431045 0.425699 0.420455 0.415638 0.410937 0.406495 0.402153 0.398025 0.394181 0.390551 0.386918 0.383339 0.379961 0.376871 0.373909 0.371141 0.368502 0.366207 0.363997 0.361919 0.359783 0.357074 0.353864 0.350139 0.346078 0.342176 0.338363 0.334827 0.331368 0.328002 0.324658 0.321638 0.319343 0.317883 0.317121 0.316973 0.31692 0.316963 0.316976 0.317096 0.317309 0.317732 0.3183 0.319072 0.319879 0.320749 0.321837 0.323013 0.324276 0.325627 0.326992 0.328443 0.329915 0.331516 0.333203 0.335131 0.337276 0.339358 0.341635 0.343949 0.346467 0.349141 0.352022 0.355344 0.358788 0.362281 0.365892 0.369593 0.373517 0.377871 0.382345 0.387071 0.392028 0.39725 0.402414 0.408021 0.414069 0.420394 0.42703 0.434123 0.441195 0.448886 0.45707 0.465583 0.474774 0.484474 0.494515 0.505265 0.51673 0.528946 0.541749 0.55547 0.570154 0.585692 0.6024 0.620157 0.639514 0.660001 0.682177 0.706267 0.732309 0.760381 0.79108 0.823008 0.853876 0.882852 0.909033 0.932213 0.952711 0.969786 0.983128 0.992769 0.998642 1 0.998073 0.994976 0.991653 0.988536 0.985737 0.983264 0.98111 0.979508 0.978215 0.977177 0.976356 0.975764 0.975065 0.973349 0.96223 0.939751 0.909683 0.872824 0.831397 0.786377 0.737377 0.685253 0.631153 0.574638 0.517617 0.468119 0.429095 0.395994 0.368603 0.344913 0.323921 0.305673 0.289702 0.275008 0.262483 0.250996 0.24099 0.231339 0.222995 0.215355 0.207845 0.200816 0.194639 0.188939 0.183689 0.178699 0.17397 0.169334 0.165134 0.160991 0.157078 0.15359 0.150161 0.146957 0.143973 0.141189 0.138637 0.136302 0.134349 0.13243 0.130555 0.128714 0.12691 0.125309 0.123745 0.122281 0.120746 0.119233 0.117756 0.116317 0.114916 0.113772 0.112714 0.111694 0.110713 0.109771 0.108851 0.107951 0.107094 0.106316 0.105613 0.10491 0.104152 0.103388 0.10267 0.102019 0.101433 0.100848 0.100404 0.100021 0.099658 0.0993077 0.0990537 0.0988961 0.0987848 0.0987222 0.0986799 0.0986623 0.0986875 0.0986165 0.0985749 0.0985583 0.0985749 0.134632 0.171768 0.209861 0.248077 0.286377 0.32482 0.363613 0.402572 0.441759 0.480902 0.520308 0.523974 0.526951 0.529149 0.531564 0.534249 0.537156 0.540092 0.543199 0.546637 0.550538 0.55456 0.55875 0.56315 0.56787 0.572916 0.578218 0.583846 0.589741 0.595824 0.602046 0.608713 0.615579 0.622882 0.630525 0.638631 0.646879 0.65533 0.664092 0.673399 0.683222 0.693734 0.704634 0.716393 0.728562 0.741647 0.754986 0.767729 0.779804 0.790468 0.799011 0.805734 0.810177 0.812626 0.812751 0.810881 0.806498 0.800373 0.793416 0.785658 0.777728 0.770304 0.763391 0.756627 0.750191 0.744243 0.73847 0.733099 0.728008 0.72315 0.718555 0.714381 0.710291 0.706239 0.70285 0.699445 0.69616 0.693456 0.690943 0.688588 0.686557 0.684861 0.683289 0.682155 0.681143 0.680238 0.679799 0.679578 0.679391 0.679268 0.679359 0.679778 0.680439 0.681336 0.682265 0.683496 0.684899 0.686537 0.68838 0.690593 0.693009 0.695676 0.698391 0.701329 0.704488 0.707957 0.711688 0.715686 0.719539 0.722892 0.725392 0.725902 0.723954 0.719461 0.71292 0.704125 0.693115 0.680254 0.666227 0.651889 0.637736 0.62385 0.61097 0.598911 0.587998 0.577833 0.56844 0.559954 0.55184 0.543742 0.534826 0.52542 0.515337
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
10,40,0.925096 0.926436 0.928097 0.929683 0.932358 0.935356 0.938674 0.941898 0.945441 0.949289 0.953045 0.957483 0.96264 0.96822 0.974099 0.979487 0.985169 0.990694 0.994862 0.997679 0.999511 1 0.998594 0.995647 0.991597 0.986222 0.980017 0.972293 0.964046 0.956261 0.948825 0.941799 0.935207 0.928901 0.922848 0.917115 0.912096 0.906988 0.90275 0.898291 0.894373 0.891123 0.88783 0.885088 0.882906 0.880695 0.877633 0.873418 0.868603 0.860927 0.850049 0.83597 0.820098 0.803811 0.78663 0.769066 0.751542 0.735361 0.720591 0.707164 0.696703 0.690078 0.687093 0.686162 0.685962 0.687071 0.689276 0.692298 0.695405 0.698893 0.702472 0.706607 0.71121 0.715622 0.719669 0.723407 0.726471 0.728863 0.730713 0.731221 0.730269 0.727964 0.724203 0.719082 0.712906 0.705998 0.698922 0.69128 0.683456 0.675067 0.667305 0.659741 0.65237 0.645579 0.63909 0.63357 0.629082 0.625152 0.622256 0.620014 0.61958 0.620544 0.624211 0.630207 0.638146 0.648678 0.660755 0.673203 0.685954 0.698925 0.71228 0.724729 0.736079 0.74528 0.752564 0.758399 0.762107 0.764076 0.765423 0.766306 0.766832 0.766736 0.766545 0.766534 0.766812 0.767534 0.768018 0.769052 0.770413 0.771749 0.773636 0.775698 0.778041 0.780364 0.78315 0.78621 0.789538 0.793359 0.797192 0.801486 0.80635 0.810872 0.815987 0.821359 0.827078 0.831959 0.835652 0.838346 0.839845 0.84015 0.839034 0.8369 0.833914 0.829572 0.824053 0.817707 0.811156 0.804883 0.798822 0.793162 0.788073 0.784251 0.782205 0.78172 0.783497 0.787225 0.792427 0.79944 0.808789 0.820352 0.834132 0.850328 0.867075 0.882528 0.897011 0.909669 0.920995 0.931308 0.939897 0.946768 0.951925 0.955374 0.956751 0.957164 0.957839 0.958839 0.960161 0.961618 0.962036 0.961587 0.960168 0.957775 0.954405 0.950056 0.94428 0.937525 0.930165 0.922196 0.91326 0.90417 0.895666 0.887283 0.879194 0.871573 0.864059 0.857151 0.850546 0.843669 0.836853 0.83061 0.825204 0.820208 0.815781 0.811425 0.807278 0.803639 0.800564 0.797848 0.795119 0.792311 0.789719 0.787464 0.785705 0.784466 0.783772 0.783255 0.782194 0.781171 0.780296 0.780057 0.780339 0.781178 0.782565 0.783895 0.785012 0.785787 0.786427 0.787915 0.789801 0.791795 0.794347 0.797107 0.800109 0.804456 0.809008 0.813897 0.818787 0.823632 0.828507 0.833855 0.83958 0.845593 0.851406 0.856173 0.858783 0.860638 0.861817 0.862626 0.862961 0.862597 0.860859 0.858066 0.853931 0.84872 0.843734 0.838577 0.833732 0.828316 0.822393 0.816011 0.810198 0.804693 0.799424 0.793947 0.788335 0.782103 0.775325 0.767909 0.760742 0.754129 0.74772 0.741105 0.734689 0.728009 0.721506 0.71528 0.709615 0.704977 0.701054 0.697449 0.69384 0.690895 0.688482 0.686505 0.685244 0.684187 0.683032 0.681366 0.679175 0.676663 0.674375 0.67259 0.67083 0.668804 0.666822 0.665104 0.663648 0.662949 0.662536 0.662547 0.663054 0.664119 0.665309 0.666726 0.667525 0.667111 0.66584 0.664746 0.664436 0.6655 0.667349 0.669699 0.671708 0.673597 0.675498 0.678216 0.682216 0.686938 0.692043 0.696803 0.701257 0.705525 0.710542 0.716134 0.72204 0.728448 0.73581 0.743938 0.752271 0.760902 0.770881 0.780983 0.791116 0.801817 0.812654 0.824692 0.837485 0.850048 0.861688 0.87297 0.883361 0.891905 0.899876 0.907195 0.912383 0.91661 0.919835 0.921779 0.922787 0.923957
10,40,0.924196 0.925151 0.92643 0.928028 0.930324 0.932936 0.9358 0.939438 0.942904 0.946671 0.950735 0.955624 0.961197 0.967066 0.972966 0.978768 0.984862 0.990505 0.994692 0.997618 0.999564 1 0.998606 0.995668 0.991752 0.986384 0.979842 0.972121 0.964249 0.956469 0.949139 0.941796 0.935064 0.929082 0.923286 0.917869 0.912859 0.908369 0.903872 0.899424 0.895519 0.892162 0.889206 0.886534 0.884093 0.881905 0.878551 0.874595 0.869526 0.862129 0.852366 0.838839 0.822982 0.806691 0.789975 0.772366 0.754578 0.738395 0.7232 0.709415 0.698766 0.69104 0.687517 0.686605 0.686797 0.68772 0.689819 0.692865 0.695845 0.699259 0.702936 0.706997 0.711325 0.715538 0.719218 0.722214 0.724906 0.727053 0.728528 0.729203 0.728541 0.726533 0.723474 0.718664 0.712719 0.706611 0.699934 0.692706 0.685282 0.677294 0.669142 0.661585 0.65422 0.647039 0.640828 0.635316 0.630438 0.626519 0.623621 0.621294 0.620385 0.621762 0.62545 0.630966 0.638799 0.648716 0.660453 0.672779 0.685562 0.698564 0.711877 0.724845 0.736228 0.745452 0.753416 0.759254 0.763351 0.765704 0.767216 0.76811 0.768646 0.768731 0.76855 0.768543 0.768889 0.769467 0.770369 0.771442 0.772812 0.774435 0.776331 0.778403 0.780462 0.78306 0.785856 0.788867 0.792206 0.795775 0.799508 0.80349 0.808087 0.812951 0.818076 0.823752 0.829216 0.834106 0.837807 0.840506 0.842008 0.842396 0.841602 0.839466 0.836145 0.831796 0.826269 0.819914 0.813353 0.807069 0.800999 0.795329 0.79023 0.786693 0.784641 0.784151 0.785536 0.788871 0.794076 0.801488 0.811241 0.822814 0.836607 0.852819 0.86929 0.884758 0.899254 0.912315 0.924042 0.934377 0.94295 0.949427 0.954582 0.958027 0.959396 0.959858 0.960523 0.961514 0.962828 0.963969 0.964448 0.963611 0.96218 0.959772 0.956005 0.951259 0.945783 0.939383 0.932429 0.924954 0.917189 0.9094 0.901234 0.892466 0.883995 0.876378 0.868869 0.86141 0.854405 0.847413 0.840055 0.832789 0.825944 0.820563 0.816391 0.812858 0.80954 0.806535 0.803026 0.799727 0.796345 0.793516 0.791013 0.788735 0.786685 0.784916 0.78289 0.780831 0.779192 0.778396 0.778142 0.779056 0.780201 0.781468 0.782503 0.783749 0.784893 0.785929 0.787383 0.789105 0.791466 0.793725 0.795548 0.797411 0.799799 0.802841 0.80646 0.810863 0.815517 0.819917 0.82478 0.82994 0.835193 0.840935 0.847036 0.852336 0.856951 0.860441 0.863019 0.865367 0.866706 0.865488 0.862938 0.85943 0.854947 0.849811 0.844411 0.838836 0.833176 0.827342 0.820605 0.812951 0.806361 0.799999 0.793475 0.786871 0.780112 0.773992 0.768515 0.763504 0.757955 0.752573 0.748352 0.74456 0.740244 0.735566 0.730187 0.724663 0.718981 0.712998 0.706502 0.700507 0.694734 0.689345 0.684593 0.680674 0.678353 0.677514 0.677236 0.676641 0.675537 0.674087 0.672515 0.671518 0.670813 0.670084 0.669772 0.669347 0.668588 0.668116 0.668157 0.66875 0.669827 0.671449 0.673581 0.676415 0.67899 0.681172 0.68213 0.68239 0.682065 0.681992 0.682704 0.684146 0.685807 0.686715 0.68685 0.687196 0.688153 0.690202 0.693033 0.696324 0.699865 0.703424 0.70749 0.712504 0.718401 0.726047 0.736286 0.74638 0.756934 0.76807 0.780452 0.792671 0.804235 0.81569 0.82699 0.838799 0.850335 0.860401 0.870204 0.879484 0.887761 0.894294 0.900545 0.906626 0.911837 0.916003 0.919234 0.921583 0.922601 0.92348
10,40,0.92366 0.925005 0.926672 0.928635 0.930924 0.933928 0.937253 0.940484 0.943941 0.948183 0.952329 0.957194 0.962857 0.968823 0.974692 0.980581 0.986271 0.991805 0.99635 0.998904 1 0.999945 0.998525 0.995276 0.990513 0.984777 0.978487 0.970777 0.962547 0.954411 0.947457 0.940808 0.934406 0.928077 0.921855 0.916489 0.911186 0.906095 0.901876 0.897709 0.89381 0.890479 0.887474 0.884488 0.88205 0.880115 0.877072 0.873424 0.868629 0.860654 0.849523 0.836019 0.820169 0.803635 0.786948 0.769369 0.751612 0.735457 0.720289 0.7067 0.696584 0.690347 0.686831 0.685922 0.686116 0.687175 0.6894 0.692442 0.69542 0.699104 0.702708 0.706862 0.711209 0.715417 0.719093 0.722086 0.72464 0.726659 0.728133 0.72881 0.727878 0.725773 0.722033 0.716846 0.710914 0.704819 0.698157 0.690931 0.683523 0.675551 0.667416 0.659876 0.652527 0.645758 0.639292 0.633793 0.628928 0.625019 0.622144 0.619826 0.619306 0.621068 0.624753 0.630265 0.637714 0.648261 0.660353 0.672664 0.685429 0.698414 0.71171 0.724277 0.735258 0.744472 0.752427 0.758635 0.762358 0.76447 0.765983 0.766881 0.767193 0.76737 0.767195 0.766953 0.767246 0.76762 0.768526 0.769601 0.770806 0.772432 0.774049 0.776351 0.778594 0.781192 0.784234 0.787303 0.79085 0.794419 0.79815 0.802492 0.807088 0.812229 0.817351 0.822752 0.828212 0.833099 0.836993 0.839692 0.841196 0.841588 0.840648 0.83852 0.835209 0.830872 0.824988 0.818274 0.811222 0.804381 0.797945 0.791908 0.78654 0.782457 0.780025 0.779621 0.781008 0.785105 0.790679 0.79859 0.808314 0.820252 0.834409 0.85088 0.867714 0.883549 0.897944 0.910987 0.922306 0.932628 0.940815 0.947679 0.95283 0.956273 0.957643 0.95805 0.958717 0.959709 0.961024 0.962473 0.962955 0.962498 0.961071 0.959161 0.956546 0.95219 0.946406 0.939644 0.931531 0.922668 0.912989 0.903761 0.896113 0.88914 0.882329 0.875714 0.869618 0.863242 0.856968 0.85137 0.845428 0.839797 0.83442 0.828223 0.822204 0.816299 0.810607 0.805524 0.801331 0.797696 0.794381 0.791558 0.788777 0.786216 0.784785 0.783686 0.78273 0.781484 0.780714 0.78041 0.779918 0.779915 0.780503 0.781498 0.78215 0.782344 0.782485 0.782843 0.783733 0.784892 0.786408 0.788542 0.79084 0.793616 0.796705 0.800338 0.804193 0.808113 0.812486 0.817256 0.822489 0.828094 0.83408 0.840071 0.845796 0.85093 0.855605 0.8596 0.862989 0.865458 0.866413 0.866439 0.865366 0.86346 0.860078 0.854948 0.849554 0.843986 0.838326 0.831768 0.824244 0.817394 0.810011 0.802468 0.793968 0.785785 0.778641 0.771999 0.765595 0.758646 0.752257 0.746515 0.74053 0.735148 0.729943 0.725268 0.720546 0.716066 0.71129 0.706244 0.701702 0.697677 0.694318 0.691686 0.6893 0.687285 0.685468 0.683625 0.680579 0.677289 0.674299 0.671963 0.670065 0.667814 0.665564 0.663547 0.661883 0.660997 0.661236 0.662613 0.664406 0.666026 0.667416 0.668469 0.670029 0.671758 0.673148 0.673839 0.673315 0.671947 0.670768 0.670052 0.670727 0.672172 0.673837 0.675301 0.676631 0.67818 0.681444 0.687579 0.694431 0.701494 0.708364 0.714205 0.7197 0.726876 0.734387 0.742048 0.749532 0.756957 0.764822 0.773158 0.781027 0.78896 0.797749 0.807902 0.81748 0.827962 0.8391 0.851138 0.862727 0.872029 0.880395 0.888734 0.897114 0.904521 0.9101 0.914329 0.917623 0.919964 0.921371 0.922594
10,40,0.888926 0.862778 0.83803 0.813935 0.790869 0.771646 0.754272 0.742714 0.732976 0.73035 0.757845 0.792615 0.824181 0.854921 0.885745 0.915247 0.939634 0.961157 0.976051 0.988453 0.996308 1 0.995428 0.989716 0.983043 0.975287 0.967278 0.959801 0.952776 0.945876 0.939066 0.932925 0.927531 0.922205 0.917062 0.912289 0.907574 0.903371 0.899511 0.895905 0.892667 0.889129 0.884515 0.878739 0.869624 0.856937 0.841156 0.825033 0.808059 0.790204 0.771986 0.753826 0.736719 0.721088 0.70684 0.696673 0.690728 0.688106 0.686371 0.685948 0.686831 0.688628 0.691076 0.693579 0.696409 0.699519 0.702834 0.706502 0.709933 0.71287 0.715132 0.716625 0.717702 0.717643 0.716298 0.713518 0.709435 0.7043 0.69773 0.690362 0.682439 0.673963 0.665444 0.656273 0.647014 0.638359 0.629919 0.622078 0.614446 0.607456 0.601448 0.596457 0.592436 0.588963 0.586895 0.586614 0.588107 0.591382 0.596432 0.603734 0.612385 0.622526 0.633749 0.645241 0.657009 0.668613 0.679663 0.689484 0.698021 0.705105 0.710067 0.713954 0.716284 0.717267 0.717923 0.718102 0.717745 0.717125 0.716457 0.716071 0.715636 0.715709 0.715957 0.71631 0.716993 0.717792 0.718899 0.720369 0.721919 0.723606 0.725553 0.727887 0.730262 0.732827 0.735917 0.738915 0.742422 0.746152 0.750117 0.754333 0.75905 0.764031 0.768949 0.773127 0.776135 0.777915 0.778821 0.778501 0.777011 0.77453 0.77088 0.766004 0.760124 0.753562 0.746839 0.740525 0.734416 0.728708 0.723357 0.718896 0.715513 0.71404 0.714406 0.716611 0.720199 0.726157 0.733562 0.74313 0.754868 0.768635 0.784086 0.800464 0.81598 0.830072 0.842761 0.854501 0.864471 0.873459 0.880739 0.88633 0.890235 0.892417 0.893309 0.89405 0.895049 0.896351 0.897971 0.899731 0.900842 0.900638 0.899479 0.896986 0.893575 0.889463 0.884386 0.878037 0.87096 0.862919 0.85393 0.844924 0.836784 0.828766 0.821417 0.814529 0.807836 0.801444 0.795861 0.790478 0.785187 0.78046 0.776037 0.771821 0.768167 0.764896 0.761524 0.758362 0.755558 0.75296 0.750282 0.748147 0.746223 0.744618 0.743249 0.741812 0.740596 0.739906 0.739493 0.739306 0.739345 0.739898 0.74045 0.741226 0.74222 0.743406 0.745088 0.746836 0.748741 0.750795 0.752869 0.755326 0.757991 0.761083 0.76458 0.76828 0.772039 0.776236 0.780778 0.785825 0.790959 0.796472 0.802273 0.808548 0.815307 0.822353 0.828892 0.834908 0.839957 0.844342 0.847764 0.850254 0.850883 0.849778 0.846574 0.841637 0.83498 0.827211 0.819274 0.810856 0.801868 0.792376 0.782716 0.77371 0.765011 0.75694 0.749398 0.742088 0.735407 0.728501 0.721829 0.715706 0.710211 0.704863 0.699767 0.695134 0.690748 0.686582 0.682679 0.679259 0.676028 0.673262 0.67066 0.667941 0.665418 0.662983 0.660562 0.658563 0.656601 0.655044 0.653445 0.652267 0.651262 0.650201 0.649336 0.648997 0.649175 0.649676 0.650043 0.650677 0.651474 0.652374 0.65354 0.654594 0.656058 0.65785 0.659838 0.661737 0.663799 0.666386 0.669164 0.671864 0.675087 0.678799 0.682726 0.68691 0.691043 0.695431 0.700215 0.705117 0.710446 0.716093 0.721945 0.728393 0.735219 0.742248 0.749734 0.758157 0.766811 0.775724 0.784676 0.79442 0.804659 0.815757 0.826716 0.838589 0.851342 0.864779 0.877925 0.890162 0.901488 0.912374 0.92192 0.930169 0.937083 0.942959 0.947136 0.949988 0.951147 0.951446 0.948287 0.918417
